-5.380859375000000000e-01,-8.830752223730087280e-01,-9.258601048145465029e-05
-5.361328125000000000e-01,3.340555608272552490e+00,1.000355889752853500e+00
-5.341796875000000000e-01,-3.531487330794334412e+00,0.000000000000000000e+00
-5.322265625000000000e-01,-3.278910994529724121e+00,0.000000000000000000e+00
-5.302734375000000000e-01,1.329004985094070435e+01,0.000000000000000000e+00
-5.283203125000000000e-01,-1.720819681882858276e+01,0.000000000000000000e+00
-5.263671875000000000e-01,1.191925543546676636e+01,0.000000000000000000e+00
-5.244140625000000000e-01,-3.976790249347686768e+00,0.000000000000000000e+00
-5.224609375000000000e-01,-4.496671259403228760e-01,0.000000000000000000e+00
-5.205078125000000000e-01,3.902785837650299072e+00,0.000000000000000000e+00
-5.185546875000000000e-01,-7.291376084089279175e+00,0.000000000000000000e+00
-5.166015625000000000e-01,6.310931861400604248e+00,0.000000000000000000e+00
-5.146484375000000000e-01,-3.670528918504714966e+00,0.000000000000000000e+00
-5.126953125000000000e-01,2.769700437784194946e+00,0.000000000000000000e+00
-5.107421875000000000e-01,-5.056243538856506348e-01,0.000000000000000000e+00
-5.087890625000000000e-01,-1.972033947706222534e+00,0.000000000000000000e+00
-5.068359375000000000e-01,7.031332552433013916e-01,0.000000000000000000e+00
-5.048828125000000000e-01,2.479006618261337280e+00,0.000000000000000000e+00
-5.029296875000000000e-01,-3.421908885240554810e+00,0.000000000000000000e+00
-5.009765625000000000e-01,2.630018025636672974e+00,0.000000000000000000e+00
-4.990234375000000000e-01,-4.333374619483947754e+00,0.000000000000000000e+00
-4.970703125000000000e-01,7.866809308528900146e+00,0.000000000000000000e+00
-4.951171875000000000e-01,-7.219401806592941284e+00,0.000000000000000000e+00
-4.931640625000000000e-01,2.866716653108596802e+00,0.000000000000000000e+00
-4.912109375000000000e-01,-2.488370597362518311e+00,0.000000000000000000e+00
-4.892578125000000000e-01,7.216596618294715881e+00,0.000000000000000000e+00
-4.873046875000000000e-01,-1.064834593236446381e+01,0.000000000000000000e+00
-4.853515625000000000e-01,9.436940371990203857e+00,0.000000000000000000e+00
-4.833984375000000000e-01,-4.791669458150863647e+00,0.000000000000000000e+00
-4.814453125000000000e-01,7.437884807586669922e-03,0.000000000000000000e+00
-4.794921875000000000e-01,2.345784112811088562e+00,0.000000000000000000e+00
-4.775390625000000000e-01,-3.927491948008537292e+00,0.000000000000000000e+00
-4.755859375000000000e-01,6.511177808046340942e+00,0.000000000000000000e+00
-4.736328125000000000e-01,-8.566854342818260193e+00,0.000000000000000000e+00
-4.716796875000000000e-01,6.806179150938987732e+00,0.000000000000000000e+00
-4.697265625000000000e-01,-7.167227417230606079e-01,0.000000000000000000e+00
-4.677734375000000000e-01,-3.795715212821960449e+00,0.000000000000000000e+00
-4.658203125000000000e-01,4.482703030109405518e+00,0.000000000000000000e+00
-4.638671875000000000e-01,-6.756703197956085205e+00,0.000000000000000000e+00
-4.619140625000000000e-01,1.083068606257438660e+01,0.000000000000000000e+00
-4.599609375000000000e-01,-1.069291898608207703e+01,0.000000000000000000e+00
-4.580078125000000000e-01,4.837793499231338501e+00,0.000000000000000000e+00
-4.560546875000000000e-01,1.649986892938613892e+00,0.000000000000000000e+00
-4.541015625000000000e-01,-3.407824009656906128e+00,0.000000000000000000e+00
-4.521484375000000000e-01,7.045583873987197876e-01,0.000000000000000000e+00
-4.501953125000000000e-01,1.748572140932083130e+00,0.000000000000000000e+00
-4.482421875000000000e-01,-1.305014625191688538e+00,0.000000000000000000e+00
-4.462890625000000000e-01,1.771195381879806519e-01,0.000000000000000000e+00
-4.443359375000000000e-01,-1.745977252721786499e+00,0.000000000000000000e+00
-4.423828125000000000e-01,4.028356939554214478e+00,0.000000000000000000e+00
-4.404296875000000000e-01,-3.347593411803245544e+00,0.000000000000000000e+00
-4.384765625000000000e-01,2.977985084056854248e+00,0.000000000000000000e+00
-4.365234375000000000e-01,-5.241366147994995117e+00,0.000000000000000000e+00
-4.345703125000000000e-01,4.920923665165901184e+00,0.000000000000000000e+00
-4.326171875000000000e-01,8.525739908218383789e-01,0.000000000000000000e+00
-4.306640625000000000e-01,-6.449163541197776794e+00,0.000000000000000000e+00
-4.287109375000000000e-01,6.410618320107460022e+00,0.000000000000000000e+00
-4.267578125000000000e-01,-6.181446135044097900e+00,0.000000000000000000e+00
-4.248046875000000000e-01,1.151487636566162109e+01,0.000000000000000000e+00
-4.228515625000000000e-01,-1.509757328033447266e+01,0.000000000000000000e+00
-4.208984375000000000e-01,1.006849139928817749e+01,0.000000000000000000e+00
-4.189453125000000000e-01,-1.203375622630119324e+00,0.000000000000000000e+00
-4.169921875000000000e-01,-3.391270294785499573e+00,0.000000000000000000e+00
-4.150390625000000000e-01,2.373329862952232361e+00,0.000000000000000000e+00
-4.130859375000000000e-01,-2.403678104281425476e+00,0.000000000000000000e+00
-4.111328125000000000e-01,6.207393363118171692e+00,0.000000000000000000e+00
-4.091796875000000000e-01,-8.499112576246261597e+00,0.000000000000000000e+00
-4.072265625000000000e-01,7.596772491931915283e+00,0.000000000000000000e+00
-4.052734375000000000e-01,-6.264340728521347046e+00,0.000000000000000000e+00
-4.033203125000000000e-01,3.699856042861938477e+00,0.000000000000000000e+00
-4.013671875000000000e-01,1.291452437639236450e+00,0.000000000000000000e+00
-3.994140625000000000e-01,-5.230824202299118042e+00,0.000000000000000000e+00
-3.974609375000000000e-01,6.005065977573394775e+00,0.000000000000000000e+00
-3.955078125000000000e-01,-5.806789577007293701e+00,0.000000000000000000e+00
-3.935546875000000000e-01,5.577146857976913452e+00,0.000000000000000000e+00
-3.916015625000000000e-01,-4.871994838118553162e+00,0.000000000000000000e+00
-3.896484375000000000e-01,4.439343392848968506e+00,0.000000000000000000e+00
-3.876953125000000000e-01,-4.144654601812362671e+00,0.000000000000000000e+00
-3.857421875000000000e-01,2.889040201902389526e+00,0.000000000000000000e+00
-3.837890625000000000e-01,-9.206055849790573120e-01,0.000000000000000000e+00
-3.818359375000000000e-01,-1.663220852613449097e+00,0.000000000000000000e+00
-3.798828125000000000e-01,3.959804311394691467e+00,0.000000000000000000e+00
-3.779296875000000000e-01,-3.801860466599464417e+00,0.000000000000000000e+00
-3.759765625000000000e-01,3.303122311830520630e+00,0.000000000000000000e+00
-3.740234375000000000e-01,-4.944173023104667664e+00,0.000000000000000000e+00
-3.720703125000000000e-01,5.147506818175315857e+00,0.000000000000000000e+00
-3.701171875000000000e-01,-1.907754078507423401e+00,0.000000000000000000e+00
-3.681640625000000000e-01,-1.506426930427551270e+00,0.000000000000000000e+00
-3.662109375000000000e-01,3.743389502167701721e+00,0.000000000000000000e+00
-3.642578125000000000e-01,-5.021234557032585144e+00,0.000000000000000000e+00
-3.623046875000000000e-01,3.946984410285949707e+00,0.000000000000000000e+00
-3.603515625000000000e-01,-5.810057222843170166e-01,0.000000000000000000e+00
-3.583984375000000000e-01,-3.275155216455459595e+00,0.000000000000000000e+00
-3.564453125000000000e-01,5.169978708028793335e+00,0.000000000000000000e+00
-3.544921875000000000e-01,-2.852120205760002136e+00,0.000000000000000000e+00
-3.525390625000000000e-01,-7.334138154983520508e-01,0.000000000000000000e+00
-3.505859375000000000e-01,3.558670580387115479e-01,0.000000000000000000e+00
-3.486328125000000000e-01,1.675094038248062134e+00,0.000000000000000000e+00
-3.466796875000000000e-01,-1.501846909523010254e+00,0.000000000000000000e+00
-3.447265625000000000e-01,1.802195087075233459e+00,0.000000000000000000e+00
-3.427734375000000000e-01,-3.345437914133071899e+00,0.000000000000000000e+00
-3.408203125000000000e-01,2.559478387236595154e+00,0.000000000000000000e+00
-3.388671875000000000e-01,6.163615584373474121e-01,0.000000000000000000e+00
-3.369140625000000000e-01,-2.872304767370223999e+00,0.000000000000000000e+00
-3.349609375000000000e-01,2.133700057864189148e+00,0.000000000000000000e+00
-3.330078125000000000e-01,8.628153949975967407e-01,0.000000000000000000e+00
-3.310546875000000000e-01,-2.608044743537902832e+00,0.000000000000000000e+00
-3.291015625000000000e-01,1.606144636869430542e+00,0.000000000000000000e+00
-3.271484375000000000e-01,-1.087175101041793823e+00,0.000000000000000000e+00
-3.251953125000000000e-01,2.872733101248741150e+00,0.000000000000000000e+00
-3.232421875000000000e-01,-4.980808719992637634e+00,0.000000000000000000e+00
-3.212890625000000000e-01,5.590817749500274658e+00,0.000000000000000000e+00
-3.193359375000000000e-01,-5.231222122907638550e+00,0.000000000000000000e+00
-3.173828125000000000e-01,5.377003401517868042e+00,0.000000000000000000e+00
-3.154296875000000000e-01,-5.464459896087646484e+00,0.000000000000000000e+00
-3.134765625000000000e-01,4.119312226772308350e+00,0.000000000000000000e+00
-3.115234375000000000e-01,-2.309436678886413574e+00,0.000000000000000000e+00
-3.095703125000000000e-01,1.219359293580055237e+00,0.000000000000000000e+00
-3.076171875000000000e-01,3.336374461650848389e-02,0.000000000000000000e+00
-3.056640625000000000e-01,-1.724014759063720703e+00,0.000000000000000000e+00
-3.037109375000000000e-01,2.023893684148788452e+00,0.000000000000000000e+00
-3.017578125000000000e-01,2.134826630353927612e-01,0.000000000000000000e+00
-2.998046875000000000e-01,-3.056461960077285767e+00,0.000000000000000000e+00
-2.978515625000000000e-01,4.841445609927177429e+00,0.000000000000000000e+00
-2.958984375000000000e-01,-6.671944424510002136e+00,0.000000000000000000e+00
-2.939453125000000000e-01,7.558328121900558472e+00,0.000000000000000000e+00
-2.919921875000000000e-01,-6.072316735982894897e+00,0.000000000000000000e+00
-2.900390625000000000e-01,4.599085450172424316e+00,0.000000000000000000e+00
-2.880859375000000000e-01,-3.736444965004920959e+00,0.000000000000000000e+00
-2.861328125000000000e-01,2.150875374674797058e+00,0.000000000000000000e+00
-2.841796875000000000e-01,-6.064796745777130127e-01,0.000000000000000000e+00
-2.822265625000000000e-01,-5.483609735965728760e-01,0.000000000000000000e+00
-2.802734375000000000e-01,1.611483469605445862e+00,0.000000000000000000e+00
-2.783203125000000000e-01,-1.404604315757751465e+00,0.000000000000000000e+00
-2.763671875000000000e-01,-1.248716235160827637e+00,0.000000000000000000e+00
-2.744140625000000000e-01,4.402498781681060791e+00,0.000000000000000000e+00
-2.724609375000000000e-01,-4.602940335869789124e+00,0.000000000000000000e+00
-2.705078125000000000e-01,2.627171799540519714e+00,0.000000000000000000e+00
-2.685546875000000000e-01,-1.669095724821090698e+00,0.000000000000000000e+00
-2.666015625000000000e-01,1.298633292317390442e+00,0.000000000000000000e+00
